Species,Port,Year,Quantity,Value
Cod,"Miðsandur, Hvalfirði",2018,0,0
Cod,"Miðsandur, Hvalfirði",2019,0,0
Cod,"Miðsandur, Hvalfirði",2020,0,0
Cod,"Miðsandur, Hvalfirði",2021,0,0
Cod,"Miðsandur, Hvalfirði",2022,0,0
Cod,"Miðsandur, Hvalfirði",2023,0,0
Cod,"Miðsandur, Hvalfirði",2024,0,0
Cod,Mjóifjörður,1982,0,0
Cod,Mjóifjörður,1983,0,0
Cod,Mjóifjörður,1984,0,0
Cod,Mjóifjörður,1985,0,0
Cod,Mjóifjörður,1986,0,0
Cod,Mjóifjörður,1987,0,0
Cod,Mjóifjörður,1988,0,0
Cod,Mjóifjörður,1989,0,0
Cod,Mjóifjörður,1990,0,0
Cod,Mjóifjörður,1991,45,1834
Cod,Mjóifjörður,1992,57,2541
Cod,Mjóifjörður,1993,58,2509
Cod,Mjóifjörður,1994,65,2957
Cod,Mjóifjörður,1995,91,4078
Cod,Mjóifjörður,1996,64,2329
Cod,Mjóifjörður,1997,64,2821
Cod,Mjóifjörður,1998,83,3788
Cod,Mjóifjörður,1999,65,3314
Cod,Mjóifjörður,2000,48,2448
Cod,Mjóifjörður,2001,45,2662
Cod,Mjóifjörður,2002,39,1937
Cod,Mjóifjörður,2003,47,2803
Cod,Mjóifjörður,2004,40,1401
Cod,Mjóifjörður,2005,56,2173
Cod,Mjóifjörður,2006,34,1778
Cod,Mjóifjörður,2007,20,1125
Cod,Mjóifjörður,2008,2,104
Cod,Mjóifjörður,2009,5,1008
Cod,Mjóifjörður,2010,3,467
Cod,Mjóifjörður,2011,31,6974
Cod,Mjóifjörður,2012,35,8054
Cod,Mjóifjörður,2013,19,3456
Cod,Mjóifjörður,2014,26,5313
Cod,Mjóifjörður,2015,13,2620
Cod,Mjóifjörður,2016,18,3866
Cod,Mjóifjörður,2017,14,2821
Cod,Mjóifjörður,2018,15,3213
Cod,Mjóifjörður,2019,7,2121
Cod,Mjóifjörður,2020,9,2096
Cod,Mjóifjörður,2021,8,1697
Cod,Mjóifjörður,2022,10,2214
Cod,Mjóifjörður,2023,6,1677
Cod,Mjóifjörður,2024,5,1191
Cod,Neskaupstaður,1982,9416,46795
Cod,Neskaupstaður,1983,8984,86795
Cod,Neskaupstaður,1984,8242,102797
Cod,Neskaupstaður,1985,7462,116316
Cod,Neskaupstaður,1986,9548,186622
Cod,Neskaupstaður,1987,10708,270001
Cod,Neskaupstaður,1988,9543,280950
Cod,Neskaupstaður,1989,8279,270811
Cod,Neskaupstaður,1990,9436,486232
Cod,Neskaupstaður,1991,5266,279843
Cod,Neskaupstaður,1992,5104,323720
Cod,Neskaupstaður,1993,4452,251527
Cod,Neskaupstaður,1994,3212,186467
Cod,Neskaupstaður,1995,2632,152861
Cod,Neskaupstaður,1996,2345,150669
Cod,Neskaupstaður,1997,2981,243318
Cod,Neskaupstaður,1998,3365,335542
Cod,Neskaupstaður,1999,3552,389375
Cod,Neskaupstaður,2000,3649,426406
Cod,Neskaupstaður,2001,4770,656830
Cod,Neskaupstaður,2002,4296,523870
Cod,Neskaupstaður,2003,4842,508368
Cod,Neskaupstaður,2004,6573,699737
Cod,Neskaupstaður,2005,4317,454909
Cod,Neskaupstaður,2006,5352,690760
Cod,Neskaupstaður,2007,4534,745339
Cod,Neskaupstaður,2008,4416,887514
Cod,Neskaupstaður,2009,5907,916493
Cod,Neskaupstaður,2010,5095,1132325
Cod,Neskaupstaður,2011,6049,1377094
Cod,Neskaupstaður,2012,5626,1211815
Cod,Neskaupstaður,2013,7389,1324221
Cod,Neskaupstaður,2014,5398,1107230
Cod,Neskaupstaður,2015,5284,1265471
Cod,Neskaupstaður,2016,6214,1401668
Cod,Neskaupstaður,2017,6711,1345781
Cod,Neskaupstaður,2018,7533,1542653
Cod,Neskaupstaður,2019,12580,3243785
Cod,Neskaupstaður,2020,9755,2606398
Cod,Neskaupstaður,2021,9790,2811759
Cod,Neskaupstaður,2022,9465,3301927
Cod,Neskaupstaður,2023,5534,1996806
Cod,Neskaupstaður,2024,10023,3907671
Cod,Njarðvík,1982,2556,11205
Cod,Njarðvík,1983,1216,10070
Cod,Njarðvík,1984,1326,16914
Cod,Njarðvík,1985,1747,28670
Cod,Njarðvík,1986,1471,30030
Cod,Njarðvík,1987,2135,60362
Cod,Njarðvík,1988,2538,83630
Cod,Njarðvík,1989,2082,87063
Cod,Njarðvík,1990,2332,154466
Cod,Njarðvík,1991,3221,235298
Cod,Njarðvík,1992,1733,122903
Cod,Njarðvík,1993,2472,143139
Cod,Njarðvík,1994,1985,138311
Cod,Njarðvík,1995,887,65367
Cod,Njarðvík,1996,314,22754
Cod,Njarðvík,1997,639,56009
Cod,Njarðvík,1998,1438,148290
Cod,Njarðvík,1999,795,98713
Cod,Njarðvík,2000,1592,131760
Cod,Njarðvík,2001,451,70329
Cod,Njarðvík,2002,219,32900
Cod,Njarðvík,2003,26,4017
Cod,Njarðvík,2004,1,285
Cod,Njarðvík,2005,0,0
Cod,Njarðvík,2006,6,1035
Cod,Njarðvík,2007,119,18368
Cod,Njarðvík,2008,51,14124
Cod,Njarðvík,2009,275,58057
Cod,Njarðvík,2010,207,58780
Cod,Njarðvík,2011,323,100840
Cod,Njarðvík,2012,20,5466
Cod,Njarðvík,2013,0,0
Cod,Njarðvík,2014,0,0
Cod,Njarðvík,2015,53,10399
Cod,Njarðvík,2016,0,0
Cod,Njarðvík,2017,0,0
Cod,Njarðvík,2018,0,0
Cod,Njarðvík,2019,0,0
Cod,Njarðvík,2020,0,0
Cod,Njarðvík,2021,0,0
Cod,Njarðvík,2022,0,0
Cod,Njarðvík,2023,0,0
Cod,Njarðvík,2024,0,0
Cod,Norðurfjörður,1982,0,0
Cod,Norðurfjörður,1983,0,0
Cod,Norðurfjörður,1984,123,1386
Cod,Norðurfjörður,1985,195,2854
Cod,Norðurfjörður,1986,101,1910
Cod,Norðurfjörður,1987,126,2701
Cod,Norðurfjörður,1988,54,1184
Cod,Norðurfjörður,1989,67,1690
Cod,Norðurfjörður,1990,81,3279
Cod,Norðurfjörður,1991,205,9879
Cod,Norðurfjörður,1992,241,11815
Cod,Norðurfjörður,1993,192,9685
Cod,Norðurfjörður,1994,188,10183
Cod,Norðurfjörður,1995,180,9428
Cod,Norðurfjörður,1996,235,12414
Cod,Norðurfjörður,1997,80,4264
Cod,Norðurfjörður,1998,0,0
Cod,Norðurfjörður,1999,0,0
Cod,Norðurfjörður,2000,305,26533
Cod,Norðurfjörður,2001,307,34297
Cod,Norðurfjörður,2002,782,96887
Cod,Norðurfjörður,2003,590,61809
Cod,Norðurfjörður,2004,626,72075
Cod,Norðurfjörður,2005,135,16640
Cod,Norðurfjörður,2006,141,22135
Cod,Norðurfjörður,2007,95,13494
Cod,Norðurfjörður,2008,19,3454
Cod,Norðurfjörður,2009,60,7544
Cod,Norðurfjörður,2010,100,25882
Cod,Norðurfjörður,2011,227,58093
Cod,Norðurfjörður,2012,418,117033
Cod,Norðurfjörður,2013,424,105682
Cod,Norðurfjörður,2014,307,79832
Cod,Norðurfjörður,2015,358,89127
Cod,Norðurfjörður,2016,559,134207
Cod,Norðurfjörður,2017,435,80604
Cod,Norðurfjörður,2018,334,74054
Cod,Norðurfjörður,2019,472,147075
Cod,Norðurfjörður,2020,628,169348
Cod,Norðurfjörður,2021,618,194274
Cod,Norðurfjörður,2022,522,202810
Cod,Norðurfjörður,2023,451,177739
Cod,Norðurfjörður,2024,437,176382
Cod,Patreksfjörður,1982,8379,41629
Cod,Patreksfjörður,1983,5103,48087
Cod,Patreksfjörður,1984,5576,70277
Cod,Patreksfjörður,1985,6079,96811
Cod,Patreksfjörður,1986,6835,132145
Cod,Patreksfjörður,1987,7382,167382
Cod,Patreksfjörður,1988,7207,197137
Cod,Patreksfjörður,1989,6141,191435
Cod,Patreksfjörður,1990,6998,341999
Cod,Patreksfjörður,1991,6290,321472
Cod,Patreksfjörður,1992,5246,293529
Cod,Patreksfjörður,1993,5047,272278
Cod,Patreksfjörður,1994,4168,260233
Cod,Patreksfjörður,1995,4324,285906
Cod,Patreksfjörður,1996,4256,298091
Cod,Patreksfjörður,1997,3748,251069
Cod,Patreksfjörður,1998,3748,264362
Cod,Patreksfjörður,1999,4426,335671
Cod,Patreksfjörður,2000,5387,480587
Cod,Patreksfjörður,2001,4407,499310
Cod,Patreksfjörður,2002,3407,469947
Cod,Patreksfjörður,2003,4020,512167
Cod,Patreksfjörður,2004,4318,474293
Cod,Patreksfjörður,2005,3211,332607
Cod,Patreksfjörður,2006,2968,385198
Cod,Patreksfjörður,2007,2726,419287
Cod,Patreksfjörður,2008,2686,530278
Cod,Patreksfjörður,2009,3245,679203
Cod,Patreksfjörður,2010,2773,721764
Cod,Patreksfjörður,2011,3430,923605
Cod,Patreksfjörður,2012,3779,955859
Cod,Patreksfjörður,2013,4033,797017
Cod,Patreksfjörður,2014,4798,1049206
Cod,Patreksfjörður,2015,4171,989526
Cod,Patreksfjörður,2016,5073,1135859
Cod,Patreksfjörður,2017,4826,937014
Cod,Patreksfjörður,2018,5052,1048959
Cod,Patreksfjörður,2019,4557,1171418
Cod,Patreksfjörður,2020,4519,1231409
Cod,Patreksfjörður,2021,5134,1509397
Cod,Patreksfjörður,2022,4352,1534951
Cod,Patreksfjörður,2023,3658,1379932
Cod,Patreksfjörður,2024,3834,1371415
Cod,Raufarhöfn,1982,4030,19613
Cod,Raufarhöfn,1983,3130,30161
Cod,Raufarhöfn,1984,2891,34145
Cod,Raufarhöfn,1985,3134,47550
Cod,Raufarhöfn,1986,4321,81876
Cod,Raufarhöfn,1987,4515,98601
Cod,Raufarhöfn,1988,4183,109169
Cod,Raufarhöfn,1989,3639,111473
Cod,Raufarhöfn,1990,4186,201315
Cod,Raufarhöfn,1991,2374,118982
Cod,Raufarhöfn,1992,2405,120948
Cod,Raufarhöfn,1993,2048,99985
Cod,Raufarhöfn,1994,2391,129787
Cod,Raufarhöfn,1995,2109,119916
Cod,Raufarhöfn,1996,1292,79465
Cod,Raufarhöfn,1997,186,11346
Cod,Raufarhöfn,1998,773,57951
Cod,Raufarhöfn,1999,166,12984
Cod,Raufarhöfn,2000,506,54622
Cod,Raufarhöfn,2001,413,46125
Cod,Raufarhöfn,2002,407,55246
Cod,Raufarhöfn,2003,696,95488
Cod,Raufarhöfn,2004,1250,168806
Cod,Raufarhöfn,2005,851,113401
Cod,Raufarhöfn,2006,1028,123670
Cod,Raufarhöfn,2007,1138,154665
Cod,Raufarhöfn,2008,500,100693
Cod,Raufarhöfn,2009,498,92177
Cod,Raufarhöfn,2010,745,188201
Cod,Raufarhöfn,2011,659,175270
Cod,Raufarhöfn,2012,1112,279207
Cod,Raufarhöfn,2013,2575,485913
Cod,Raufarhöfn,2014,2603,527145
Cod,Raufarhöfn,2015,2888,666640
Cod,Raufarhöfn,2016,2976,619895
Cod,Raufarhöfn,2017,1760,333735
Cod,Raufarhöfn,2018,3168,609868
Cod,Raufarhöfn,2019,2984,729840
Cod,Raufarhöfn,2020,2375,634620
Cod,Raufarhöfn,2021,1997,581075
Cod,Raufarhöfn,2022,2103,739263
Cod,Raufarhöfn,2023,1900,673893
Cod,Raufarhöfn,2024,1430,549631
Cod,Reykhólar,1982,0,0
Cod,Reykhólar,1983,0,0
Cod,Reykhólar,1984,0,0
Cod,Reykhólar,1985,0,0
Cod,Reykhólar,1986,0,0
Cod,Reykhólar,1987,0,0
Cod,Reykhólar,1988,0,0
Cod,Reykhólar,1989,0,0
Cod,Reykhólar,1990,0,0
Cod,Reykhólar,1991,0,0
Cod,Reykhólar,1992,0,0
Cod,Reykhólar,1993,0,0
Cod,Reykhólar,1994,0,0
Cod,Reykhólar,1995,0,0
Cod,Reykhólar,1996,0,0
Cod,Reykhólar,1997,0,0
Cod,Reykhólar,1998,0,0
Cod,Reykhólar,1999,0,0
Cod,Reykhólar,2000,0,0
Cod,Reykhólar,2001,0,0
Cod,Reykhólar,2002,0,0
Cod,Reykhólar,2003,0,0
Cod,Reykhólar,2004,0,0
Cod,Reykhólar,2005,0,0
Cod,Reykhólar,2006,0,0
Cod,Reykhólar,2007,0,0
Cod,Reykhólar,2008,0,0
Cod,Reykhólar,2009,0,0
Cod,Reykhólar,2010,0,0
Cod,Reykhólar,2011,0,0
Cod,Reykhólar,2012,0,0
Cod,Reykhólar,2013,0,0
Cod,Reykhólar,2014,0,0
Cod,Reykhólar,2015,0,0
Cod,Reykhólar,2016,0,0
Cod,Reykhólar,2017,0,0
Cod,Reykhólar,2018,0,0
Cod,Reykhólar,2019,0,0
Cod,Reykhólar,2020,0,6
Cod,Reykhólar,2021,0,0
Cod,Reykhólar,2022,0,2
Cod,Reykhólar,2023,0,224
Cod,Reykhólar,2024,0,0
Cod,Reykjavík,1982,19873,91766
Cod,Reykjavík,1983,14885,139328
Cod,Reykjavík,1984,11387,138297
Cod,Reykjavík,1985,13247,205837
Cod,Reykjavík,1986,13435,277345
Cod,Reykjavík,1987,13528,430368
Cod,Reykjavík,1988,9045,350551
Cod,Reykjavík,1989,12335,603429
Cod,Reykjavík,1990,13761,1064289
Cod,Reykjavík,1991,15201,1168451
Cod,Reykjavík,1992,16819,1195105
Cod,Reykjavík,1993,17567,1324855
Cod,Reykjavík,1994,18002,1408660
Cod,Reykjavík,1995,18399,1393308
Cod,Reykjavík,1996,20516,1538184
Cod,Reykjavík,1997,21703,1692701
Cod,Reykjavík,1998,21403,2057719
Cod,Reykjavík,1999,20846,2403116
Cod,Reykjavík,2000,14821,1926292
Cod,Reykjavík,2001,12413,1874928
Cod,Reykjavík,2002,14634,2326330
Cod,Reykjavík,2003,10937,1494925
Cod,Reykjavík,2004,13281,1856236
Cod,Reykjavík,2005,10585,1422048
Cod,Reykjavík,2006,10964,1805743
Cod,Reykjavík,2007,15165,3062808
Cod,Reykjavík,2008,13611,3297078
Cod,Reykjavík,2009,18923,3875789
Cod,Reykjavík,2010,18017,4838830
Cod,Reykjavík,2011,18527,5074951
Cod,Reykjavík,2012,18297,4932202
Cod,Reykjavík,2013,20821,4327664
Cod,Reykjavík,2014,20626,5033899
Cod,Reykjavík,2015,21106,5983269
Cod,Reykjavík,2016,22191,5181743
Cod,Reykjavík,2017,20207,4244964
Cod,Reykjavík,2018,21293,4589397
Cod,Reykjavík,2019,22636,6509198
Cod,Reykjavík,2020,18230,5877781
Cod,Reykjavík,2021,23698,7013026
Cod,Reykjavík,2022,17060,6554837
Cod,Reykjavík,2023,18659,7180720
Cod,Reykjavík,2024,18678,7163793
Cod,Reyðarfjörður,1982,2256,10237
Cod,Reyðarfjörður,1983,1386,13388
Cod,Reyðarfjörður,1984,1764,21683
Cod,Reyðarfjörður,1985,2240,33656
Cod,Reyðarfjörður,1986,3127,59807
Cod,Reyðarfjörður,1987,3272,66144
Cod,Reyðarfjörður,1988,2418,59085
Cod,Reyðarfjörður,1989,2847,128944
Cod,Reyðarfjörður,1990,3171,236590
Cod,Reyðarfjörður,1991,2276,196739
Cod,Reyðarfjörður,1992,1828,149072
Cod,Reyðarfjörður,1993,2170,170060
Cod,Reyðarfjörður,1994,3030,223997
Cod,Reyðarfjörður,1995,2436,181637
Cod,Reyðarfjörður,1996,1525,127415
Cod,Reyðarfjörður,1997,1955,180052
Cod,Reyðarfjörður,1998,1182,114504
Cod,Reyðarfjörður,1999,820,74483
Cod,Reyðarfjörður,2000,170,14305
Cod,Reyðarfjörður,2001,286,23936
Cod,Reyðarfjörður,2002,248,26109
Cod,Reyðarfjörður,2003,420,41526
Cod,Reyðarfjörður,2004,340,33803
Cod,Reyðarfjörður,2005,111,18468
Cod,Reyðarfjörður,2006,294,66784
Cod,Reyðarfjörður,2007,412,88638
Cod,Reyðarfjörður,2008,28,8648
Cod,Reyðarfjörður,2009,19,2741
Cod,Reyðarfjörður,2010,4,766
Cod,Reyðarfjörður,2011,1,155
Cod,Reyðarfjörður,2012,0,0
Cod,Reyðarfjörður,2013,0,0
Cod,Reyðarfjörður,2014,1,65
Cod,Reyðarfjörður,2015,11,2751
Cod,Reyðarfjörður,2016,0,0
Cod,Reyðarfjörður,2017,1,223
Cod,Reyðarfjörður,2018,0,0
Cod,Reyðarfjörður,2019,0,0
Cod,Reyðarfjörður,2020,0,0
Cod,Reyðarfjörður,2021,0,0
Cod,Reyðarfjörður,2022,0,0
Cod,Reyðarfjörður,2023,0,0
Cod,Reyðarfjörður,2024,0,0
Cod,Rif,1982,1996,9821
Cod,Rif,1983,1928,17795
Cod,Rif,1984,2549,32165
Cod,Rif,1985,2270,36028
Cod,Rif,1986,3064,60334
Cod,Rif,1987,4341,116424
Cod,Rif,1988,3139,98153
Cod,Rif,1989,3649,142146
Cod,Rif,1990,3943,239447
Cod,Rif,1991,4515,319519
Cod,Rif,1992,2937,227557
Cod,Rif,1993,2051,167742
Cod,Rif,1994,833,72865
Cod,Rif,1995,1230,72494
Cod,Rif,1996,1480,94482
Cod,Rif,1997,2661,176898
Cod,Rif,1998,2275,185772
Cod,Rif,1999,2689,270544
Cod,Rif,2000,7317,842745
Cod,Rif,2001,9199,1318110
Cod,Rif,2002,7780,1154794
Cod,Rif,2003,7274,985383
Cod,Rif,2004,8597,1109793
Cod,Rif,2005,8536,1051532
Cod,Rif,2006,8141,1114592
Cod,Rif,2007,8181,1481481
Cod,Rif,2008,7783,1735812
Cod,Rif,2009,9950,1976399
Cod,Rif,2010,8825,2356424
Cod,Rif,2011,8109,2178866
Cod,Rif,2012,8751,2267995
Cod,Rif,2013,9987,2148918
Cod,Rif,2014,10655,2441201
Cod,Rif,2015,11671,2964937
Cod,Rif,2016,11965,2741845
Cod,Rif,2017,9661,1971396
Cod,Rif,2018,12766,2762268
Cod,Rif,2019,12141,3176996
Cod,Rif,2020,11641,3315821
Cod,Rif,2021,16455,4738492
Cod,Rif,2022,19486,6606550
Cod,Rif,2023,17225,6545596
Cod,Rif,2024,14520,5541947
Cod,Sandgerði,1982,8783,40899
Cod,Sandgerði,1983,5605,50851
Cod,Sandgerði,1984,5842,74614
Cod,Sandgerði,1985,7598,122208
Cod,Sandgerði,1986,8542,161235
Cod,Sandgerði,1987,10564,275439
Cod,Sandgerði,1988,8808,287607
Cod,Sandgerði,1989,9397,359052
Cod,Sandgerði,1990,9891,588073
Cod,Sandgerði,1991,4213,268613
Cod,Sandgerði,1992,4447,296610
Cod,Sandgerði,1993,4611,288827
Cod,Sandgerði,1994,3329,244804
Cod,Sandgerði,1995,3909,287127
Cod,Sandgerði,1996,3879,313766
Cod,Sandgerði,1997,3560,297758
Cod,Sandgerði,1998,3336,313113
Cod,Sandgerði,1999,4468,442060
Cod,Sandgerði,2000,12627,1387381
Cod,Sandgerði,2001,12924,1779603
Cod,Sandgerði,2002,8788,1207118
Cod,Sandgerði,2003,7180,1008767
Cod,Sandgerði,2004,10089,1240051
Cod,Sandgerði,2005,10836,1252466
Cod,Sandgerði,2006,9036,1200801
Cod,Sandgerði,2007,8277,1342354
Cod,Sandgerði,2008,8099,1543197
Cod,Sandgerði,2009,8930,1671015
Cod,Sandgerði,2010,8794,2125156
Cod,Sandgerði,2011,8224,2079862
Cod,Sandgerði,2012,7701,1865921
Cod,Sandgerði,2013,7219,1561737
Cod,Sandgerði,2014,8094,1914786
Cod,Sandgerði,2015,6801,1793866
Cod,Sandgerði,2016,7888,1781450
Cod,Sandgerði,2017,6872,1341205
Cod,Sandgerði,2018,7574,1621734
Cod,Sandgerði,2019,7876,1922087
Cod,Sandgerði,2020,8329,2180767
Cod,Sandgerði,2021,8323,2169487
Cod,Sandgerði,2022,6609,2173488
Cod,Sandgerði,2023,5483,2053461
Cod,Sandgerði,2024,6374,2491695
Cod,Sauðárkrókur,1982,3335,16042
Cod,Sauðárkrókur,1983,3235,30110
Cod,Sauðárkrókur,1984,4536,54251
Cod,Sauðárkrókur,1985,5053,75538
Cod,Sauðárkrókur,1986,4426,80893
Cod,Sauðárkrókur,1987,5744,132998
Cod,Sauðárkrókur,1988,4757,124237
Cod,Sauðárkrókur,1989,4522,134848
Cod,Sauðárkrókur,1990,5193,244506
Cod,Sauðárkrókur,1991,5215,266128
Cod,Sauðárkrókur,1992,7135,359889
Cod,Sauðárkrókur,1993,6443,333706
Cod,Sauðárkrókur,1994,5990,358345
Cod,Sauðárkrókur,1995,5760,381383
Cod,Sauðárkrókur,1996,6454,520682
Cod,Sauðárkrókur,1997,4789,381197
Cod,Sauðárkrókur,1998,5599,469162
Cod,Sauðárkrókur,1999,6634,558036
Cod,Sauðárkrókur,2000,5136,472303
Cod,Sauðárkrókur,2001,5367,489803
Cod,Sauðárkrókur,2002,5478,574534
Cod,Sauðárkrókur,2003,5195,554091
Cod,Sauðárkrókur,2004,8440,929164
Cod,Sauðárkrókur,2005,8055,797547
Cod,Sauðárkrókur,2006,8427,999340
Cod,Sauðárkrókur,2007,7509,1105480
Cod,Sauðárkrókur,2008,5303,1023611
Cod,Sauðárkrókur,2009,5690,1027440
Cod,Sauðárkrókur,2010,6642,1391432
Cod,Sauðárkrókur,2011,5832,1218353
Cod,Sauðárkrókur,2012,6726,1427024
Cod,Sauðárkrókur,2013,8353,1438488
Cod,Sauðárkrókur,2014,7652,1474428
Cod,Sauðárkrókur,2015,9189,1800502
Cod,Sauðárkrókur,2016,11744,2047887
Cod,Sauðárkrókur,2017,14453,2277850
Cod,Sauðárkrókur,2018,16381,2841701
Cod,Sauðárkrókur,2019,19400,4477600
Cod,Sauðárkrókur,2020,17185,4243982
Cod,Sauðárkrókur,2021,15301,3735338
Cod,Sauðárkrókur,2022,10008,3248534
Cod,Sauðárkrókur,2023,10962,3616891
Cod,Sauðárkrókur,2024,12669,4193047
Cod,Selfoss,1982,35,154
Cod,Selfoss,1983,0,0
Cod,Selfoss,1984,0,0
Cod,Selfoss,1985,0,0
Cod,Selfoss,1986,0,0
Cod,Selfoss,1987,17,486
Cod,Selfoss,1988,11,301
Cod,Selfoss,1989,102,4274
Cod,Selfoss,1990,110,7353
Cod,Selfoss,1991,47,3217
Cod,Selfoss,1992,35,2748
Cod,Selfoss,1993,4,323
Cod,Selfoss,1994,9,772
Cod,Selfoss,1995,4,415
Cod,Selfoss,1996,2,267
Cod,Selfoss,1997,8,456
Cod,Selfoss,1998,22,2338
Cod,Selfoss,1999,19,2134
Cod,Selfoss,2000,0,0
Cod,Selfoss,2001,0,0
Cod,Selfoss,2002,0,0
Cod,Selfoss,2003,0,0
Cod,Selfoss,2004,0,0
Cod,Selfoss,2005,0,0
Cod,Selfoss,2006,0,0
Cod,Selfoss,2007,0,0
Cod,Selfoss,2008,0,0
Cod,Selfoss,2009,0,0
Cod,Selfoss,2010,0,0
Cod,Selfoss,2011,0,0
Cod,Selfoss,2012,0,0
Cod,Selfoss,2013,0,0
Cod,Selfoss,2014,0,0
Cod,Selfoss,2015,0,0
Cod,Selfoss,2016,0,0
Cod,Selfoss,2017,0,0
Cod,Selfoss,2018,0,0
Cod,Selfoss,2019,0,0
Cod,Selfoss,2020,0,0
Cod,Selfoss,2021,0,0
Cod,Selfoss,2022,0,0
Cod,Selfoss,2023,0,0
Cod,Selfoss,2024,0,0
Cod,Seyðisfjörður,1982,5242,24536
Cod,Seyðisfjörður,1983,3577,35026
Cod,Seyðisfjörður,1984,2401,29761
Cod,Seyðisfjörður,1985,3739,58342
Cod,Seyðisfjörður,1986,4055,80469
Cod,Seyðisfjörður,1987,4105,94761
Cod,Seyðisfjörður,1988,4173,109515
Cod,Seyðisfjörður,1989,2225,66935
Cod,Seyðisfjörður,1990,2472,116066
Cod,Seyðisfjörður,1991,1987,114500
Cod,Seyðisfjörður,1992,1583,91234
Cod,Seyðisfjörður,1993,3352,206709
Cod,Seyðisfjörður,1994,1725,91568
Cod,Seyðisfjörður,1995,1113,62043
Cod,Seyðisfjörður,1996,963,54260
Cod,Seyðisfjörður,1997,1108,63604
Cod,Seyðisfjörður,1998,1462,90367
Cod,Seyðisfjörður,1999,1518,106886
Cod,Seyðisfjörður,2000,1724,182905
Cod,Seyðisfjörður,2001,2036,214645
Cod,Seyðisfjörður,2002,1627,179598
Cod,Seyðisfjörður,2003,1616,187728
Cod,Seyðisfjörður,2004,5168,523078
Cod,Seyðisfjörður,2005,3049,323758
Cod,Seyðisfjörður,2006,2100,283193
Cod,Seyðisfjörður,2007,2404,400494
Cod,Seyðisfjörður,2008,1571,348476
Cod,Seyðisfjörður,2009,1756,357877
Cod,Seyðisfjörður,2010,3145,689045
Cod,Seyðisfjörður,2011,2163,532905
Cod,Seyðisfjörður,2012,2854,626966
Cod,Seyðisfjörður,2013,2020,344577
Cod,Seyðisfjörður,2014,1786,341771
Cod,Seyðisfjörður,2015,3243,657558
Cod,Seyðisfjörður,2016,3152,565003
Cod,Seyðisfjörður,2017,3438,574386
Cod,Seyðisfjörður,2018,5904,1079627
Cod,Seyðisfjörður,2019,4755,1038998
Cod,Seyðisfjörður,2020,4278,986930
Cod,Seyðisfjörður,2021,3199,718418
Cod,Seyðisfjörður,2022,3044,834001
Cod,Seyðisfjörður,2023,3141,961130
Cod,Seyðisfjörður,2024,2355,751472
Cod,Siglufjörður,1982,7972,38618
Cod,Siglufjörður,1983,7094,64065
Cod,Siglufjörður,1984,6062,72440
Cod,Siglufjörður,1985,10047,156557
Cod,Siglufjörður,1986,12378,266474
Cod,Siglufjörður,1987,13168,364253
Cod,Siglufjörður,1988,10427,336139
Cod,Siglufjörður,1989,8525,316821
Cod,Siglufjörður,1990,9118,533184
Cod,Siglufjörður,1991,8824,612833
Cod,Siglufjörður,1992,8016,489729
Cod,Siglufjörður,1993,7578,461489
Cod,Siglufjörður,1994,7044,427203
Cod,Siglufjörður,1995,3769,232138
Cod,Siglufjörður,1996,2470,156305
Cod,Siglufjörður,1997,5208,534689
Cod,Siglufjörður,1998,8445,1062636
Cod,Siglufjörður,1999,11707,1608554
Cod,Siglufjörður,2000,930,109353
Cod,Siglufjörður,2001,598,67861
Cod,Siglufjörður,2002,566,65572
Cod,Siglufjörður,2003,855,97998
Cod,Siglufjörður,2004,1156,132320
Cod,Siglufjörður,2005,3177,376608
Cod,Siglufjörður,2006,3528,510862
Cod,Siglufjörður,2007,2667,474670
Cod,Siglufjörður,2008,4755,1046408
Cod,Siglufjörður,2009,6491,1286021
Cod,Siglufjörður,2010,5312,1436302
Cod,Siglufjörður,2011,7086,1846703
Cod,Siglufjörður,2012,11008,2730161
Cod,Siglufjörður,2013,15301,3196105
Cod,Siglufjörður,2014,16310,3993730
Cod,Siglufjörður,2015,20183,5372963
Cod,Siglufjörður,2016,22105,4628502
Cod,Siglufjörður,2017,19222,3938309
Cod,Siglufjörður,2018,21540,4762266
Cod,Siglufjörður,2019,25530,6715860
Cod,Siglufjörður,2020,23766,6851800
Cod,Siglufjörður,2021,20649,6292259
Cod,Siglufjörður,2022,13437,6068479
Cod,Siglufjörður,2023,12835,5249307
Cod,Siglufjörður,2024,12021,5325701
Cod,Skagaströnd,1982,5564,28544
Cod,Skagaströnd,1983,5726,57402
Cod,Skagaströnd,1984,7061,90006
Cod,Skagaströnd,1985,5830,93479
Cod,Skagaströnd,1986,6301,155858
Cod,Skagaströnd,1987,6892,230634
Cod,Skagaströnd,1988,9138,356727
Cod,Skagaströnd,1989,6969,341063
Cod,Skagaströnd,1990,7914,623264
Cod,Skagaströnd,1991,5988,476597
Cod,Skagaströnd,1992,3957,294344
Cod,Skagaströnd,1993,5829,519092
Cod,Skagaströnd,1994,4268,334009
Cod,Skagaströnd,1995,4469,382148
Cod,Skagaströnd,1996,3058,280979
Cod,Skagaströnd,1997,2213,240957
Cod,Skagaströnd,1998,3387,460248
Cod,Skagaströnd,1999,4508,691207
Cod,Skagaströnd,2000,4795,686468
Cod,Skagaströnd,2001,3806,584561
